ID,Country,Year,Series,Value
705,Slovenia,2003,All staff compensation as % of total expenditure in public institutions (%),69.4
705,Slovenia,2003,Capital expenditure as % of total expenditure in public institutions (%),9.6
705,Slovenia,2003,Expenditure by level of education: pre-primary (as % of government expenditure),9.2
705,Slovenia,2003,Expenditure by level of education: primary (as % of government expenditure),21.8
705,Slovenia,2003,Expenditure by level of education: secondary (as % of government expenditure),46.6
705,Slovenia,2003,Expenditure by level of education: tertiary (as % of government expenditure),22.3
705,Slovenia,2003,Public expenditure on education (% of government expenditure),13.7
705,Slovenia,2003,Public expenditure on education (% of GDP),5.7
705,Slovenia,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),20.6
705,Slovenia,2005,All staff compensation as % of total expenditure in public institutions (%),69.4
705,Slovenia,2005,Capital expenditure as % of total expenditure in public institutions (%),10
705,Slovenia,2005,Expenditure by level of education: pre-primary (as % of government expenditure),10.4
705,Slovenia,2005,Expenditure by level of education: tertiary (as % of government expenditure),22
705,Slovenia,2005,Public expenditure on education (% of government expenditure),13.3
705,Slovenia,2005,Public expenditure on education (% of GDP),5.6
705,Slovenia,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),21.4
705,Slovenia,2010,All staff compensation as % of total expenditure in public institutions (%),70
705,Slovenia,2010,Capital expenditure as % of total expenditure in public institutions (%),8.7
705,Slovenia,2010,Expenditure by level of education: pre-primary (as % of government expenditure),10.3
705,Slovenia,2010,Expenditure by level of education: primary (as % of government expenditure),28.5
705,Slovenia,2010,Expenditure by level of education: secondary (as % of government expenditure),37.1
705,Slovenia,2010,Expenditure by level of education: tertiary (as % of government expenditure),24
705,Slovenia,2010,Public expenditure on education (% of government expenditure),12.1
705,Slovenia,2010,Public expenditure on education (% of GDP),5.6
705,Slovenia,2014,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),20.8
705,Slovenia,2014,All staff compensation as % of total expenditure in public institutions (%),66.6
705,Slovenia,2014,Capital expenditure as % of total expenditure in public institutions (%),12.6
705,Slovenia,2014,Expenditure by level of education: pre-primary (as % of government expenditure),12.2
705,Slovenia,2014,Expenditure by level of education: primary (as % of government expenditure),28.2
705,Slovenia,2014,Expenditure by level of education: secondary (as % of government expenditure),33.2
705,Slovenia,2014,Expenditure by level of education: tertiary (as % of government expenditure),19.8
705,Slovenia,2014,Public expenditure on education (% of government expenditure),11.3
705,Slovenia,2014,Public expenditure on education (% of GDP),5.3
90,Solomon Islands,2010,Public expenditure on education (% of government expenditure),17.5
90,Solomon Islands,2010,Public expenditure on education (% of GDP),10
710,South Africa,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),20.9
710,South Africa,2005,All staff compensation as % of total expenditure in public institutions (%),66.3
710,South Africa,2005,Capital expenditure as % of total expenditure in public institutions (%),2.9
710,South Africa,2005,Expenditure by level of education: pre-primary (as % of government expenditure),0.6
710,South Africa,2005,Expenditure by level of education: primary (as % of government expenditure),42.9
710,South Africa,2005,Expenditure by level of education: secondary (as % of government expenditure),32.6
710,South Africa,2005,Expenditure by level of education: tertiary (as % of government expenditure),15.1
710,South Africa,2005,Public expenditure on education (% of government expenditure),19.9
710,South Africa,2005,Public expenditure on education (% of GDP),5.1
710,South Africa,2006,All staff compensation as % of total expenditure in public institutions (%),69.8
710,South Africa,2006,Capital expenditure as % of total expenditure in public institutions (%),3.5
710,South Africa,2006,Expenditure by level of education: pre-primary (as % of government expenditure),0.5
710,South Africa,2006,Expenditure by level of education: primary (as % of government expenditure),45.1
710,South Africa,2006,Expenditure by level of education: secondary (as % of government expenditure),31.1
710,South Africa,2006,Expenditure by level of education: tertiary (as % of government expenditure),12.8
710,South Africa,2006,Public expenditure on education (% of government expenditure),18
710,South Africa,2006,Public expenditure on education (% of GDP),5.1
710,South Africa,2009,Capital expenditure as % of total expenditure in public institutions (%),3.8
710,South Africa,2009,Expenditure by level of education: pre-primary (as % of government expenditure),0.9
710,South Africa,2009,Expenditure by level of education: primary (as % of government expenditure),41.1
710,South Africa,2009,Expenditure by level of education: secondary (as % of government expenditure),30.9
710,South Africa,2009,Expenditure by level of education: tertiary (as % of government expenditure),12.5
710,South Africa,2009,Public expenditure on education (% of government expenditure),18.3
710,South Africa,2009,Public expenditure on education (% of GDP),5.2
710,South Africa,2010,Expenditure by level of education: pre-primary (as % of government expenditure),1.1
710,South Africa,2010,Expenditure by level of education: primary (as % of government expenditure),42.5
710,South Africa,2010,Expenditure by level of education: secondary (as % of government expenditure),31.4
710,South Africa,2010,Expenditure by level of education: tertiary (as % of government expenditure),11.9
710,South Africa,2010,Public expenditure on education (% of government expenditure),18
710,South Africa,2010,Public expenditure on education (% of GDP),5.7
710,South Africa,2014,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),29.5
710,South Africa,2014,All staff compensation as % of total expenditure in public institutions (%),67.2
710,South Africa,2014,Capital expenditure as % of total expenditure in public institutions (%),3.3
710,South Africa,2014,Expenditure by level of education: pre-primary (as % of government expenditure),1.5
710,South Africa,2014,Expenditure by level of education: primary (as % of government expenditure),38.8
710,South Africa,2014,Expenditure by level of education: secondary (as % of government expenditure),30.7
710,South Africa,2014,Expenditure by level of education: tertiary (as % of government expenditure),12.2
710,South Africa,2014,Public expenditure on education (% of government expenditure),19.1
710,South Africa,2014,Public expenditure on education (% of GDP),6
710,South Africa,2016,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),27.2
710,South Africa,2016,All staff compensation as % of total expenditure in public institutions (%),67.5
710,South Africa,2016,Public expenditure on education (% of government expenditure),18.1
710,South Africa,2016,Public expenditure on education (% of GDP),5.9
728,South Sudan,2014,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),34.7
728,South Sudan,2014,All staff compensation as % of total expenditure in public institutions (%),48.8
728,South Sudan,2014,Capital expenditure as % of total expenditure in public institutions (%),16.5
728,South Sudan,2014,Expenditure by level of education: pre-primary (as % of government expenditure),0.6
728,South Sudan,2014,Expenditure by level of education: primary (as % of government expenditure),57.5
